level,moves,signature,time
2,1.0,100,106,18440644,782.8731052875519
2,0.8,100,102,17250520,724.6345109939575
2,0.6,100,87,15901659,727.1092488765717
2,0.4,100,92,15941927,738.4316689968109
2,0.2,100,94,17062046,701.2760148048401
2,0.0,100,86,14672479,683.285062789917
